blame_mean,blame_minus_neutral,cohen_d,cohen_dz,it_div_pt,it_mean,it_minus_pt,it_sem,layer,metric,neutral_mean,p,paired_t,pt_mean,pt_sem,q_bh,significant_q05,welch_t
,,,-3.301210219631554,0.37783656331566906,483.98601657574926,-796.9541135391758,15.64644247416147,22,raw_blame_rms,,1.9549925969385204e-44,-29.526921836452786,1280.940130114925,23.652049392214742,1.329394965918194e-43,True,
,,,-2.9066757174212525,0.33874214510392725,455.08137830475425,-888.3634362314875,23.669459882300757,23,raw_blame_rms,,1.7978109035123986e-40,-25.998097970807645,1343.444814536242,25.06030763623551,6.791730079935729e-40,True,
,,,-1.818977075617494,0.3830843284168339,507.8945942951021,-817.9090385344358,24.182340872024195,24,raw_blame_rms,,6.086219435629855e-27,-16.269425562378007,1325.8036328295377,42.3378040101158,9.853879086257859e-27,True,
,,,-2.6744816348112774,0.38982001199198335,573.6860568039319,-897.9830190662157,25.936107670396137,25,raw_blame_rms,,6.20735795046538e-38,-23.921290960051213,1471.6690758701475,27.659172717933917,1.7587514192985244e-37,True,
,,,-1.2285679422358509,0.4433900226403665,608.0514104586236,-763.3177665871441,26.581729712344245,26,raw_blame_rms,,1.3951582816738475e-17,-10.988645735265608,1371.3691770457676,60.71024491962398,1.482355674278463e-17,True,
,,,-2.856533774817957,0.37876358726717185,616.0890016162242,-1010.4902745528125,30.68072057730404,27,raw_blame_rms,,6.152977596854546e-40,-25.54961480206819,1626.5792761690368,32.545645505560515,1.9018294390277688e-39,True,
,,,-1.2572266272403019,0.4435384522548019,697.2676722738319,-874.7892006515143,29.321050956725795,28,raw_blame_rms,,4.5527714825909755e-18,-11.244976806528431,1572.0568729253464,68.13332899015526,4.993362271228812e-18,True,
,,,-2.6256942228523803,0.3990079700082115,723.5882261470324,-1089.8798760869686,29.70408746293493,29,raw_blame_rms,,2.2265481948630984e-37,-23.48492308170567,1813.468102234001,35.8238314304341,5.823279894257334e-37,True,
,,,-1.1514285946919112,0.48162583436102324,781.922176778769,-841.5832936371842,32.10218786041624,30,raw_blame_rms,,2.923248092566954e-16,-10.298690435872683,1623.5054704159531,70.54902109876092,3.0118313680992866e-16,True,
,,,-1.353550942342447,0.5084217294865003,834.0539297846237,-806.422630151176,34.35473247780769,31,raw_blame_rms,,1.1074779437962672e-19,-12.10652767234646,1640.4765599357997,52.92856876052177,1.298422416864589e-19,True,
,,,-1.2858399576793267,0.5285542128004673,833.9114921009343,-743.8102853541652,34.596742889206354,32,raw_blame_rms,,1.4976412903078074e-18,-11.500902214225729,1577.7217774550995,50.967179557714076,1.6973267956821818e-18,True,
,,,-2.1697641000589996,0.45749407162665284,674.1537170624451,-799.4254151554729,29.86854589236942,33,raw_blame_rms,,8.571627312375617e-32,-19.406960091482368,1473.579132217918,28.432035770577155,1.7143254624751234e-31,True,
,,,-1.4182904376330794,0.03699106008522879,0.6779338209194219,-17.64903002811429,0.2397967429926495,0,contrast_blame_rms,,9.533585586291245e-21,-12.685575321542986,18.32696384903371,1.3285259436797974,5.402365165565039e-20,True,
,,,-1.275320802541055,0.040065628347500985,0.6796234298223844,-16.28313137656204,0.23976551608759478,1,contrast_blame_rms,,2.2521686669632655e-18,-11.406816030406434,16.962754806384424,1.3734645135469308,1.0939104953821575e-17,True,
,,,-1.4342389050135012,0.03041625737033197,0.6796234298223844,-21.664461233443564,0.23976551608759478,2,contrast_blame_rms,,5.241503636690481e-21,-12.828222750341059,22.34408466326595,1.630451434115287,3.5642224729495274e-20,True,
,,,-1.525942315683459,0.02311982055592833,0.6796234298223844,-28.716081791086737,0.23976551608759478,3,contrast_blame_rms,,1.7628606389444018e-22,-13.648442990447355,29.39570522090912,2.0443435448217935,1.9979087241369888e-21,True,
,,,-1.905165557636087,0.010861766522175926,0.6796234298223844,-61.890625013175466,0.23976551608759478,4,contrast_blame_rms,,3.499302106257215e-28,-17.040318781062865,62.57024844299785,3.5648332850287328,1.189762716127453e-26,True,
,,,-1.484719380227109,0.1973244675011555,18.03303200424842,-73.354682011211,1.0439887646600636,5,contrast_blame_rms,,8.018176423251562e-22,-13.27973384679696,91.38771401545944,5.292868269353167,6.815449959763828e-21,True,
,,,-1.579910386161324,0.17976515022036446,19.332015385344057,-88.20838030117234,1.1530266207113227,6,contrast_blame_rms,,2.4891667955894278e-23,-14.131148087258905,107.5403956865164,6.23513527284592,4.231583552502027e-22,True,
,,,-1.2301371089566686,0.13774268524244235,22.30283711143863,-139.61383434144594,1.6224014556430995,7,contrast_blame_rms,,1.3119780031699271e-17,-11.0026807890888,161.91667145288457,12.466681115571447,4.9563613453086136e-17,True,
,,,-1.0229638314798029,0.19073330379784884,32.93214740470371,-139.72856128625082,3.572409161203711,8,contrast_blame_rms,,4.964454442194755e-14,-9.14966666284998,172.66070869095455,14.661160050172654,1.0549465689663854e-13,True,
,,,-1.1422083252657682,0.19997392611490025,38.47325829722045,-153.91811514170797,4.8238943729000185,9,contrast_blame_rms,,4.215499529850085e-16,-10.21622183904187,192.39137343892838,14.304669794100786,1.1025152616530991e-15,True,
,,,-1.1491517791667119,0.2607392106515494,43.77788959443062,-124.12125179299638,7.772484546657921,10,contrast_blame_rms,,3.199670762159006e-16,-10.278325978726471,167.89914138742702,9.880381060038372,9.065733826117183e-16,True,
,,,-1.1621709015452462,0.22937448687804882,47.39682771470258,-159.23830577292887,9.932960560852575,11,contrast_blame_rms,,1.9094202702779122e-16,-10.394772549309618,206.63513348763144,12.301676867486929,6.492028918944901e-16,True,
,,,-0.9381408067360674,0.16458845330214344,55.331044083723974,-280.8471201411379,12.098843079005022,12,contrast_blame_rms,,1.505668317396529e-12,-8.390986465313388,336.1781642248618,30.200313591185974,2.8440401550823327e-12,True,
,,,-1.1591141019026499,0.23892979785504262,61.32458437280038,-195.33902528716203,12.953873849428689,13,contrast_blame_rms,,2.1552858914353804e-16,-10.367431702131835,256.6636096599624,15.057169741520394,6.66179275534572e-16,True,
,,,-1.2527383453743464,0.20088696412057316,56.226179543138514,-223.66345784214909,11.5490481575343,14,contrast_blame_rms,,5.423355433591645e-18,-11.204832393110653,279.88963738528764,17.061829355810126,2.3049260592764494e-17,True,
,,,-1.0055962133081473,0.17278200652695258,58.221061651954834,-278.74146599916855,11.648240917573245,15,contrast_blame_rms,,9.979193741269019e-14,-8.994325963493617,336.96252765112337,28.406370287846258,1.9958387482538038e-13,True,
